PacketCounter	SampleTimeFine	Year	Month	Day	Second	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
01168						0.213717	-0.593586	-0.721413	-0.218233	-0.185892	0.128251	-4.021754	-1.611218	71.794983	-0.035807	-0.041479	-0.011847
01169						0.202048	-0.584603	-0.792568	-0.071695	-0.176717	0.131641	-4.182002	-1.807760	71.962349	-0.032406	-0.052553	-0.026769
01171						0.094449	-0.469226	-0.768758	0.024349	-0.164354	0.129108	-4.211160	-1.991286	72.129295	-0.028758	-0.062731	-0.042101
01172						0.069355	-0.436584	-0.653525	0.083575	-0.122784	0.105140	-4.151706	-2.144745	72.275635	-0.026449	-0.073643	-0.060828
01173						0.409762	-0.612685	-0.499951	0.034305	-0.070888	0.078928	-4.083800	-2.247077	72.387772	-0.021430	-0.082808	-0.070554
01174						0.536737	-0.572212	-0.476335	-0.100286	-0.016527	0.057410	-4.136612	-2.284657	72.469032	-0.011303	-0.093719	-0.078482
01175						0.501096	-0.409032	-0.429081	-0.248560	0.022987	0.025505	-4.352005	-2.275063	72.516861	-0.000855	-0.101426	-0.086417
01176						0.172740	-0.396852	-0.578591	-0.338921	0.044838	-0.007298	-4.723917	-2.234786	72.522232	0.006295	-0.108340	-0.095372
01177						-0.042221	-0.350802	-0.640404	-0.223713	0.044393	-0.031812	-5.061210	-2.184756	72.493080	0.006491	-0.114163	-0.106665
01178						0.437744	-0.316912	-0.666759	-0.130267	0.030539	-0.046583	-5.243428	-2.148590	72.446953	0.010629	-0.119658	-0.118610
01179						0.328263	-0.375468	-0.678633	-0.101209	0.005741	-0.046477	-5.385005	-2.138306	72.393028	0.019316	-0.125638	-0.130917
01180						0.197826	-0.066116	-0.698768	0.001361	-0.013448	-0.043864	-5.440683	-2.147655	72.345009	0.023394	-0.128816	-0.143485
01181						0.338462	0.133179	-0.635805	0.031579	-0.034614	-0.072374	-5.414333	-2.183737	72.280815	0.028548	-0.126341	-0.155761
01182						0.551790	0.108405	-0.747686	-0.057718	-0.061174	-0.105659	-5.428236	-2.250991	72.183372	0.038889	-0.123156	-0.168317
01183						0.034095	0.162379	-0.767722	-0.079179	-0.079018	-0.126342	-5.529505	-2.348911	72.056305	0.045335	-0.118582	-0.182850
01185						-0.073594	-0.035668	-0.822635	0.023516	-0.069152	-0.127956	-5.554387	-2.450659	71.920700	0.043861	-0.115714	-0.205069
01186						0.010993	-0.306448	-0.952645	0.107122	-0.048964	-0.106240	-5.474117	-2.530321	71.796364	0.043779	-0.119940	-0.222455
01187						0.071236	0.052681	-1.184758	0.177188	-0.026612	-0.081008	-5.308683	-2.578429	71.698357	0.044647	-0.121169	-0.242452
01188						0.167003	0.214749	-1.132338	0.185003	-0.004520	-0.073012	-5.094285	-2.603381	71.615723	0.047045	-0.117773	-0.263426
01189						0.150691	0.262733	-1.066415	0.131544	0.008290	-0.081605	-4.920764	-2.608625	71.529755	0.050963	-0.112278	-0.283683
01190						-0.016812	0.345540	-0.927863	0.156952	0.021426	-0.090119	-4.767451	-2.601637	71.434662	0.051932	-0.105407	-0.302732
01191						0.111395	0.237546	-0.849510	0.185952	0.030255	-0.108968	-4.561078	-2.581819	71.321602	0.052412	-0.098499	-0.318946
01192						0.134660	-0.030218	-0.768202	0.110263	0.044429	-0.133493	-4.391164	-2.551110	71.178352	0.055078	-0.096502	-0.333873
01193						-0.302707	0.006839	-0.619663	0.105067	0.076217	-0.135014	-4.285134	-2.493298	71.017578	0.053353	-0.096106	-0.346341
01194						-0.237726	-0.148096	-0.398427	0.210036	0.131295	-0.112023	-4.103519	-2.384188	70.868065	0.047847	-0.096768	-0.355948
01195						0.184552	-0.154641	-0.388665	0.200013	0.190457	-0.090096	-3.850175	-2.203696	70.742920	0.047158	-0.099779	-0.362157
01196						0.187001	-0.080922	-0.369038	0.034305	0.245412	-0.086623	-3.733052	-1.954322	70.624825	0.052389	-0.101841	-0.367906
01198						-0.222129	-0.278067	-0.527152	-0.036472	0.270464	-0.065155	-3.764466	-1.662191	70.515320	0.054169	-0.104999	-0.376560
01199						-0.596478	-0.774272	-0.744792	0.173064	0.289696	0.017600	-3.688826	-1.340639	70.463097	0.042764	-0.117910	-0.394293
01200						-0.234951	-0.273111	-0.357985	0.383887	0.322544	0.106280	-3.340063	-0.983566	70.519844	0.033050	-0.128179	-0.403332
01201						0.524518	0.433799	-0.440292	0.196969	0.315145	0.112963	-2.990833	-0.605018	70.630028	0.037366	-0.125271	-0.408202
01202						0.065449	0.736732	-0.462567	-0.083524	0.256129	0.090906	-2.978035	-0.273784	70.725998	0.045244	-0.113759	-0.415939
01203						-0.865153	1.083142	-0.390009	0.091936	0.171750	0.083855	-3.012607	-0.028853	70.810753	0.034447	-0.092935	-0.424555
01204						-0.206184	0.932602	-0.267437	0.366414	0.098161	0.075373	-2.709040	0.127470	70.895538	0.022469	-0.072272	-0.427457
01205						-0.511655	0.589225	0.037108	0.510072	0.014371	0.070597	-2.216238	0.189256	70.972816	0.015539	-0.057268	-0.427419
01206						0.029960	0.488697	0.293455	0.615830	-0.040929	0.064152	-1.538486	0.171296	71.051704	0.009158	-0.046315	-0.422412
01207						0.312282	0.561494	0.473863	0.399790	-0.074527	0.025798	-0.966880	0.101255	71.102119	0.015869	-0.035902	-0.413669
01208						0.164012	0.377391	0.340435	0.212023	-0.113286	-0.014611	-0.644566	-0.008067	71.104431	0.021163	-0.026881	-0.404773
01209						-0.096848	0.175647	0.337667	0.142694	-0.145704	-0.043900	-0.461734	-0.158300	71.064720	0.020829	-0.021170	-0.396303
01210						-0.618307	-0.259039	0.512660	0.275236	-0.165708	-0.023209	-0.248339	-0.342311	71.021599	0.012774	-0.024705	-0.389213
01212						0.216119	-0.641703	0.754165	0.405797	-0.148568	0.015745	0.182286	-0.527230	71.020912	0.006035	-0.035923	-0.374262
01213						1.254470	-0.878471	1.062660	0.017501	-0.099418	0.010285	0.439336	-0.672190	71.040543	0.023047	-0.052245	-0.355287
01214						0.846639	-0.609672	1.029282	-0.548992	-0.031377	-0.031837	0.064613	-0.743233	71.024605	0.046082	-0.067115	-0.333721
01215						0.205123	-0.442757	0.878182	-0.728634	0.033332	-0.050225	-0.727186	-0.736113	70.967316	0.055098	-0.076579	-0.313649
01216						0.152075	-0.683240	0.911635	-0.658758	0.107776	-0.012290	-1.531883	-0.650074	70.928017	0.058281	-0.088115	-0.295090
01217						-0.214151	-0.443722	0.888680	-0.530994	0.198550	0.039370	-2.232517	-0.465539	70.939499	0.059592	-0.100346	-0.275808
01218						-0.399731	0.052018	0.879163	-0.144935	0.288361	0.071909	-2.605052	-0.175911	70.996788	0.050959	-0.103279	-0.255883
01219						0.072994	0.242029	1.084066	0.117157	0.363348	0.028287	-2.579398	0.208047	71.041740	0.047089	-0.098714	-0.234377
01220						0.810021	0.051940	1.072351	-0.050063	0.428300	-0.064000	-2.524069	0.668417	70.999435	0.058518	-0.095260	-0.211118
01221						0.029396	-0.366199	0.696848	-0.194952	0.446787	-0.123053	-2.724284	1.169913	70.857880	0.067816	-0.098457	-0.192268
01222						-0.300229	-0.953977	0.305578	0.031557	0.415840	-0.109077	-2.823564	1.657420	70.698318	0.062149	-0.111681	-0.182409
01223						0.030989	-1.174488	0.350206	0.139234	0.362567	-0.072520	-2.704338	2.094142	70.579185	0.060454	-0.133854	-0.175565
01225						-0.031617	-0.750934	0.574991	0.135923	0.327127	-0.065724	-2.561422	2.481675	70.487625	0.060886	-0.152757	-0.165418
01226						-0.022529	-0.456994	0.618769	0.140234	0.315946	-0.089058	-2.414579	2.844810	70.383362	0.060462	-0.168403	-0.149015
01227						0.200397	-0.447208	0.555717	0.096644	0.305281	-0.129416	-2.283353	3.192678	70.243111	0.063021	-0.175975	-0.137160
01228						0.155196	-0.408207	0.638519	-0.022094	0.289444	-0.161759	-2.264250	3.524074	70.062187	0.067438	-0.184143	-0.125069
01229						0.090895	-0.476458	0.722771	-0.150822	0.296763	-0.187983	-2.391023	3.853865	69.848862	0.069909	-0.192331	-0.110453
01230						-0.001300	-0.576293	0.579045	-0.280842	0.289715	-0.206464	-2.676454	4.181645	69.608307	0.070347	-0.203183	-0.097020
01231						-0.232178	-0.339288	0.264663	-0.363785	0.237066	-0.224342	-3.089043	4.469572	69.346725	0.067898	-0.211377	-0.088962
01232						-0.634329	-0.117497	0.281352	-0.306673	0.155290	-0.240638	-3.517741	4.673331	69.066299	0.058744	-0.215069	-0.083957
01233						-0.626805	-0.121039	0.510431	-0.106592	0.087459	-0.236238	-3.773445	4.789136	68.784035	0.044987	-0.215857	-0.075341
01234						-0.422688	0.164390	0.545599	0.027003	0.031548	-0.224281	-3.827998	4.835712	68.517906	0.034858	-0.215100	-0.064439
01235						-0.884402	0.435385	0.448633	0.173283	-0.033315	-0.219979	-3.755143	4.813279	68.262039	0.022736	-0.206811	-0.055476
01236						-0.757960	0.325758	0.782868	0.461782	-0.079943	-0.179083	-3.386871	4.728958	68.042137	0.004103	-0.198135	-0.043056
01237						-0.047433	0.220885	1.000387	0.477543	-0.077505	-0.133614	-2.837911	4.628605	67.874886	-0.002699	-0.192911	-0.024537
01239						0.057750	0.605282	0.820892	0.277352	-0.062375	-0.094303	-2.432253	4.544689	67.753052	0.000483	-0.180333	0.000494
01240						-0.159542	0.596381	0.737681	0.175969	-0.054231	-0.055181	-2.197263	4.472778	67.672684	-0.002297	-0.167184	0.014940
01241						0.270709	0.243912	0.799701	-0.026080	-0.023757	-0.019018	-2.119014	4.427793	67.634048	-0.001018	-0.159305	0.030570
01242						-0.030215	0.604199	0.548515	-0.268640	0.011867	0.006117	-2.329541	4.425836	67.629898	0.002363	-0.151319	0.044976
01243						-0.699829	0.977926	0.047392	-0.190845	0.005317	0.022866	-2.626788	4.441919	67.645760	-0.006725	-0.133536	0.049404
01244						-0.418077	0.764421	-0.055857	0.008377	-0.028552	0.037934	-2.709957	4.428842	67.685120	-0.019095	-0.114842	0.048536
01245						-0.158107	0.911542	0.025262	0.014742	-0.055629	0.041974	-2.689565	4.380044	67.736259	-0.023425	-0.099074	0.047907
01246						-0.242945	1.179913	-0.067197	0.053807	-0.080036	0.048155	-2.658529	4.301798	67.792503	-0.027031	-0.076506	0.047120
01247						-0.078884	1.053424	-0.162006	0.121332	-0.107141	0.056547	-2.545594	4.195354	67.856064	-0.030769	-0.053115	0.044557
01248						0.249283	0.825334	-0.221704	0.060476	-0.138657	0.075601	-2.432848	4.055673	67.937424	-0.028419	-0.034533	0.040188
01249						0.193956	0.775570	-0.310838	-0.013493	-0.168546	0.101320	-2.419556	3.883404	68.045570	-0.023798	-0.018349	0.034319
01250						-0.307652	0.868245	-0.462713	0.038517	-0.189880	0.131647	-2.420390	3.682172	68.189880	-0.024372	-0.001268	0.025547
01252						-0.204593	0.610408	-0.426590	0.190080	-0.193600	0.161806	-2.255153	3.464681	68.369141	-0.030140	0.014495	0.015761
01253						0.190145	0.307207	-0.297038	0.130481	-0.164737	0.162406	-2.051216	3.264577	68.563164	-0.030211	0.026487	0.006193
01254						0.186350	0.203551	-0.368781	0.009649	-0.113104	0.168712	-1.985359	3.116531	68.757492	-0.025479	0.031044	-0.000077
01255						0.149396	0.051321	-0.457273	-0.063141	-0.060157	0.164258	-2.019454	3.029463	68.951965	-0.021971	0.034151	-0.008039
01256						0.105551	-0.156615	-0.437545	-0.104325	-0.008951	0.162905	-2.117678	3.000470	69.141327	-0.019377	0.032811	-0.016382
01257						0.108548	-0.143362	-0.402280	-0.102247	0.029907	0.168385	-2.238091	3.023244	69.329597	-0.016978	0.028898	-0.024704
01258						0.165020	0.065690	-0.412218	-0.093243	0.053497	0.149478	-2.346421	3.082759	69.510399	-0.013507	0.028544	-0.032190
01259						0.119787	0.191050	-0.452099	-0.085953	0.056567	0.120005	-2.447973	3.154238	69.662529	-0.010577	0.030971	-0.040307
01260						0.059232	0.363391	-0.354108	-0.061384	0.047172	0.074480	-2.536832	3.215598	69.767189	-0.008790	0.037448	-0.048138
01261						0.074894	0.503433	-0.341003	0.002240	0.032289	0.042060	-2.567697	3.261397	69.830902	-0.007264	0.045935	-0.054071
01262						-0.023368	0.469736	-0.456470	0.057913	0.006688	0.013225	-2.532080	3.281301	69.859718	-0.007032	0.056165	-0.062197
01263						-0.083130	0.456627	-0.518362	0.089865	-0.027512	-0.005653	-2.452612	3.263290	69.865395	-0.008283	0.066134	-0.072540
01264						-0.004321	0.491175	-0.496635	0.120064	-0.052729	-0.005815	-2.338725	3.212811	69.861649	-0.009279	0.075031	-0.082962
01266						0.181010	0.484361	-0.383732	0.160713	-0.058857	0.019719	-2.177872	3.146702	69.872711	-0.006466	0.088668	-0.095039
01267						0.531292	0.351657	-0.182921	0.118458	-0.040384	0.053075	-2.016257	3.090592	69.919968	0.001349	0.096935	-0.100232
01268						0.509132	0.255423	-0.132325	-0.005418	0.006505	0.089619	-1.962399	3.076187	70.007843	0.012845	0.102269	-0.102813
01269						0.151857	0.356013	-0.257360	-0.056729	0.053038	0.109364	-2.008380	3.117786	70.125381	0.019387	0.108101	-0.106683
01270						0.180011	0.260281	-0.122213	-0.027075	0.103083	0.118224	-2.051232	3.214845	70.254852	0.021708	0.114843	-0.109855
01271						0.490972	0.204869	-0.131613	-0.091113	0.147203	0.122876	-2.114002	3.369235	70.389618	0.029241	0.119034	-0.111004
01272						0.311663	0.235199	-0.232696	-0.130524	0.173406	0.140362	-2.257266	3.566747	70.534958	0.037937	0.123144	-0.113617
01273						0.266026	0.042175	-0.223408	-0.039195	0.176553	0.164868	-2.347313	3.775273	70.704338	0.042788	0.126084	-0.118299
01274						0.381536	-0.079102	-0.038680	-0.010741	0.176809	0.183961	-2.362065	3.983212	70.900955	0.050356	0.124753	-0.120178
01275						0.073518	0.039011	0.103617	0.026814	0.188255	0.177461	-2.347278	4.202919	71.101784	0.055027	0.124446	-0.118843
01276						-0.057468	-0.001403	0.092225	0.113783	0.198215	0.141963	-2.254027	4.435601	71.276527	0.054993	0.124380	-0.116714
01277						0.164223	-0.089664	0.258869	0.178451	0.210354	0.106628	-2.072558	4.676237	71.407761	0.056186	0.123626	-0.112574
01279						0.738321	-0.217842	0.284420	0.094872	0.215686	0.063960	-1.902169	4.925143	71.494957	0.065986	0.119750	-0.106904
01280						0.878625	-0.216866	0.399022	-0.070435	0.224496	0.038619	-1.904610	5.179333	71.539284	0.089160	0.113434	-0.098066
01281						0.897145	-0.265523	0.389043	-0.232060	0.233892	0.009777	-2.092583	5.445053	71.552574	0.106646	0.109399	-0.089168
01282						0.739543	-0.494779	0.305339	-0.373903	0.244189	-0.024762	-2.461862	5.722064	71.525993	0.122623	0.100974	-0.081180
01283						0.630286	-0.636690	0.157210	-0.504576	0.228877	-0.062946	-2.995009	5.992092	71.458359	0.136224	0.089312	-0.076409
01284						0.316735	-0.686478	-0.017700	-0.545842	0.190151	-0.106483	-3.626916	6.227561	71.343109	0.145499	0.075931	-0.075095
01285						-0.061877	-0.593335	-0.180866	-0.468330	0.142796	-0.157236	-4.241904	6.406610	71.172951	0.147267	0.063374	-0.077651
01286						0.084117	-0.476047	-0.261759	-0.365901	0.092267	-0.210651	-4.741112	6.521470	70.944786	0.147824	0.052624	-0.082169
01287						-0.001678	-0.581585	-0.385920	-0.261314	0.035601	-0.251009	-5.138580	6.568996	70.666245	0.148983	0.042868	-0.089030
01288						-0.045734	-0.832562	-0.274776	-0.102681	-0.000077	-0.251100	-5.381405	6.557846	70.371056	0.147714	0.027548	-0.095342
01289						0.434565	-1.112474	-0.120109	0.007075	-0.019196	-0.225861	-5.443620	6.517502	70.098183	0.150835	0.007348	-0.099019
01290						0.604399	-0.783388	0.048200	-0.092340	-0.002468	-0.199711	-5.528746	6.482522	69.854713	0.163279	-0.011970	-0.099296
01291						0.397597	-0.536942	0.222187	-0.143132	0.050037	-0.195134	-5.707703	6.488587	69.622719	0.172552	-0.024474	-0.095869
01293						0.319379	-0.518788	0.243691	-0.159995	0.110558	-0.197416	-5.918489	6.561650	69.386391	0.181216	-0.037815	-0.089523
01294						0.414621	-0.716238	0.102222	-0.193775	0.156977	-0.193367	-6.150592	6.696039	69.146645	0.188544	-0.049437	-0.086015
01295						0.195752	-0.771592	-0.196691	-0.223008	0.165107	-0.174921	-6.434796	6.859543	68.918434	0.195846	-0.064299	-0.086871
01296						-0.186559	-0.887603	-0.537269	-0.124899	0.134762	-0.154746	-6.667940	7.010116	68.711700	0.194411	-0.079740	-0.094451
01297						-0.368378	-0.761063	-0.569604	0.009949	0.099654	-0.145566	-6.757446	7.122080	68.525978	0.188495	-0.096293	-0.105669
01298						-0.543461	-0.307922	-0.583525	0.163525	0.068267	-0.161444	-6.679619	7.192610	68.338936	0.179597	-0.106253	-0.117147
01299						-0.430220	-0.091607	-0.450977	0.292256	0.048166	-0.197815	-6.433169	7.231105	68.122093	0.170324	-0.109104	-0.127321
01300						-0.191263	-0.137554	-0.330072	0.310685	0.050970	-0.244386	-6.114063	7.257468	67.859978	0.163778	-0.110289	-0.134970
01301						0.064344	-0.256702	-0.095951	0.242182	0.089989	-0.249816	-5.844214	7.308724	67.569695	0.161640	-0.113373	-0.137962
01302						0.072833	-0.368153	0.043447	0.134387	0.141994	-0.230020	-5.674831	7.416580	67.281059	0.162084	-0.119532	-0.137688
01303						-0.079897	-0.293396	-0.101656	0.052250	0.176857	-0.195997	-5.617043	7.579288	67.018616	0.161657	-0.125250	-0.138753
01304						-0.343716	-0.033712	-0.142607	0.063542	0.195498	-0.163613	-5.596073	7.776864	66.794167	0.157173	-0.127525	-0.141586
01306						-0.288366	-0.055366	0.024928	0.089335	0.207251	-0.133862	-5.534149	7.992911	66.604858	0.151268	-0.128379	-0.142182
01307						-0.319026	-0.097031	0.270459	0.088302	0.225800	-0.123122	-5.462756	8.230317	66.431702	0.142039	-0.128962	-0.137699
01308						-0.236428	-0.188230	0.499051	0.052238	0.239848	-0.105225	-5.414587	8.486004	66.272896	0.136636	-0.131849	-0.129831
01309						-0.173511	-0.040117	0.793602	0.043460	0.248528	-0.090858	-5.389746	8.756510	66.130943	0.132107	-0.133666	-0.116699
01310						0.071510	-0.139699	1.244453	0.023153	0.255392	-0.075211	-5.372694	9.039433	66.006691	0.130519	-0.135150	-0.095885
01311						0.178503	-0.134413	1.335161	-0.102174	0.253119	-0.070813	-5.448757	9.325417	65.895576	0.134496	-0.139170	-0.069403
01312						-0.069875	0.036150	1.509707	-0.132987	0.228899	-0.082634	-5.625735	9.590964	65.777252	0.134678	-0.139512	-0.040321
01313						-0.078005	0.123294	1.575893	-0.099017	0.190655	-0.115629	-5.788723	9.818215	65.635132	0.132321	-0.137324	-0.009568
01314						0.070958	-0.017467	1.828800	-0.050968	0.138699	-0.140470	-5.906665	9.988302	65.463326	0.131496	-0.135853	0.024526
01315						0.299397	-0.246570	1.967368	-0.063945	0.096355	-0.151201	-6.003136	10.103058	65.277458	0.135614	-0.139367	0.063137
01316						0.109053	0.025045	1.844719	-0.072694	0.049653	-0.170758	-6.134896	10.165318	65.079521	0.139271	-0.141161	0.101419
01317						-0.125031	0.176340	1.791581	0.065324	-0.002961	-0.186483	-6.187070	10.168730	64.868378	0.137918	-0.138718	0.137852
01318						0.055046	0.097065	1.644325	0.193230	-0.055598	-0.210050	-6.067663	10.108661	64.640228	0.137989	-0.137065	0.172242
01320						-0.177283	0.394270	1.604148	0.334231	-0.110658	-0.248232	-5.818073	9.978671	64.382729	0.135891	-0.128084	0.216381
01321						0.023795	0.171191	1.599871	0.476768	-0.147267	-0.285179	-5.391125	9.797172	64.082855	0.134460	-0.122613	0.246787
01322						0.170893	-0.173574	1.673655	0.515128	-0.160088	-0.305579	-4.869639	9.588494	63.753841	0.135480	-0.122907	0.278678
01323						0.650717	-0.582527	1.588362	0.309306	-0.168650	-0.314223	-4.443076	9.371108	63.408535	0.143632	-0.131336	0.311372
01324						0.336292	-0.554380	1.371676	-0.017507	-0.195257	-0.302542	-4.375630	9.136808	63.062660	0.154646	-0.144369	0.338621
01325						-0.262254	-0.372448	1.048437	-0.111081	-0.237279	-0.279693	-4.536956	8.864502	62.742664	0.154760	-0.154178	0.360495
01326						-1.069936	0.350633	0.652917	0.098885	-0.286752	-0.247332	-4.617783	8.539278	62.458946	0.141545	-0.154222	0.374060
01327						-1.021030	0.219840	0.550576	0.538030	-0.345062	-0.199648	-4.255264	8.151877	62.226898	0.119589	-0.146957	0.383558
01328						-0.411311	-0.101585	0.889213	0.728313	-0.366306	-0.135454	-3.509595	7.725358	62.064018	0.106008	-0.146108	0.396573
01329						0.303312	-0.399863	0.820542	0.515985	-0.350356	-0.101424	-2.793553	7.307128	61.952385	0.107179	-0.152205	0.413310
01330						-0.680237	0.829022	0.315343	0.178405	-0.337841	-0.122961	-2.460532	6.909949	61.841190	0.111244	-0.150299	0.426406
01331						-0.395919	0.441773	0.496468	-0.051384	-0.342651	-0.160389	-2.470474	6.514295	61.687202	0.109711	-0.139643	0.432503
01333						-0.692522	0.430959	0.125696	-0.069463	-0.359271	-0.165825	-2.587322	6.106413	61.508560	0.099558	-0.130636	0.435744
01334						-0.720238	0.399209	-0.207260	0.012594	-0.412819	-0.147601	-2.631449	5.657211	61.349907	0.080033	-0.120569	0.431688
01335						-0.969231	0.501317	-0.466753	0.117049	-0.473389	-0.120097	-2.576390	5.139330	61.218857	0.062623	-0.111660	0.425278
01336						-1.411969	0.513708	-0.274059	0.444264	-0.505291	-0.050118	-2.253462	4.567813	61.146717	0.034526	-0.101776	0.418700
