Number,(Secs),(cm),(cm),(F)
655,65,500,121,67,121,67,62,6, 54
656,65,600,105,53,105,53,62,6, 57
657,65,700,96,25,96,25,62,6, 59
658,65,800,87,23,87,23,62,6, 61
659,65,900,79,27,79,27,62,6, 63
660,66,000,73,64,73,64,62,6, 65
661,66,100,72,28,72,28,62,6, 66
662,66,200,72,38,72,38,62,6, 68
663,66,300,76,24,76,24,62,6, 70
664,66,400,81,90,81,90,62,6, 72
665,66,500,87,83,87,83,62,6, 74
666,66,600,93,32,93,32,62,6, 76
667,66,700,99,91,99,91,62,6, 79
668,66,800,104,21,104,21,62,6, 81
669,66,900,107,81,107,81,62,6, 83
670,67,000,110,44,110,44,62,6, 85
671,67,100,111,87,111,87,62,6, 87
672,67,200,112,32,112,32,62,6, 88
673,67,300,113,42,113,42,62,6, 90
674,67,400,115,14,115,14,62,6, 92
675,67,500,116,45,116,45,62,6, 94
676,67,600,116,82,116,82,62,6, 96
677,67,700,117,21,117,21,62,6, 98
678,67,800,118,01,118,01,62,6, 100
679,67,900,119,12,119,12,62,6, 103
680,68,000,119,87,119,87,62,6, 105
681,68,100,120,37,120,37,62,6, 107
682,68,200,119,85,119,85,62,6, 109
683,68,300,119,19,119,19,62,6, 110
684,68,400,117,97,117,97,62,6, 112
685,68,500,115,94,115,94,62,6, 114
686,68,600,113,75,113,75,62,6, 116
687,68,700,111,97,111,97,62,6, 118
688,68,800,111,06,111,06,62,6, 120
689,68,900,109,92,109,92,62,6, 122
690,69,000,108,98,108,98,62,6, 124
691,69,100,108,89,108,89,62,6, 127
692,69,200,108,97,108,97,62,6, 129
693,69,300,108,11,108,11,62,6, 131
694,69,400,107,86,107,86,62,6, 133
695,69,500,108,47,108,47,62,6, 134
696,69,600,109,24,109,24,62,6, 136
697,69,700,109,44,109,44,62,6, 138
698,69,800,109,15,109,15,62,6, 140
699,69,900,108,71,108,71,62,6, 142
700,70,000,108,21,108,21,62,6, 144
701,70,100,108,10,108,10,62,6, 146
702,70,200,109,01,109,01,62,6, 148
703,70,300,111,82,111,82,62,6, 151
704,70,400,116,35,116,35,62,6, 153
705,70,500,126,55,126,55,62,6, 155
706,70,600,143,19,143,19,62,6, 157
707,70,700,145,45,145,45,62,6, 158
708,70,800,0,00,0,00,62,6, 160
709,70,900,0,00,0,00,62,6, 162
710,71,000,0,00,0,00,62,6, 164
711,71,100,0,00,0,00,62,6, 166
712,71,200,0,00,0,00,62,6, 168
713,71,300,0,00,0,00,62,6, 170
714,71,400,0,00,0,00,62,6, 172
715,71,500,0,00,0,00,62,6, 175
716,71,600,142,53,142,53,62,6, 177
717,71,700,126,79,126,79,62,6, 179
718,71,800,116,58,116,58,62,6, 181
719,71,900,113,04,113,04,62,6, 182
720,72,000,106,75,106,75,62,6, 184
721,72,100,102,34,102,34,62,6, 186
722,72,200,100,56,100,56,62,6, 188
723,72,300,100,77,100,77,62,6, 190
724,72,400,101,95,101,95,62,6, 192
725,72,500,103,33,103,33,62,6, 194
726,72,600,104,86,104,86,62,6, 196
727,72,700,106,45,106,45,62,6, 199
728,72,800,106,81,106,81,62,6, 201
729,72,900,106,74,106,74,62,6, 203
730,73,000,106,75,106,75,62,6, 205
731,73,100,106,94,106,94,62,6, 206
732,73,200,107,43,107,43,62,6, 208
733,73,300,107,51,107,51,62,6, 210
734,73,400,106,87,106,87,62,6, 212
735,73,500,106,01,106,01,62,6, 214
736,73,600,105,02,105,02,62,6, 216
737,73,700,103,91,103,91,62,6, 218
738,73,800,102,53,102,53,62,6, 220
739,73,900,101,23,101,23,62,6, 223
740,74,000,101,47,101,47,62,6, 225
741,74,100,101,73,101,73,62,6, 227
742,74,200,101,87,101,87,62,6, 228
743,74,300,102,39,102,39,62,6, 230
744,74,400,103,08,103,08,62,6, 232
745,74,500,103,46,103,46,62,6, 234
746,74,600,103,24,103,24,62,6, 236
747,74,700,102,72,102,72,62,6, 238
748,74,800,102,32,102,32,62,6, 240
749,74,900,102,10,102,10,62,6, 242
750,75,000,102,06,102,06,62,6, 244
751,75,100,102,18,102,18,62,6, 247
752,75,200,102,23,102,23,62,6, 249
753,75,300,102,03,102,03,62,6, 251
754,75,400,101,98,101,98,62,6, 252
755,75,500,102,03,102,03,62,6, 254
756,75,600,102,01,102,01,62,6, 0
757,75,700,101,89,101,89,62,6, 2
758,75,800,101,68,101,68,62,6, 4
759,75,900,101,56,101,56,62,6, 6
760,76,000,101,12,101,12,62,6, 8
761,76,100,100,45,100,45,62,6, 11
